t_day,thp_laner12,thp_earth12,thp_xu17,thp_mon_xu17,thp_tue_xu17,thp_wed_xu17,thp_thu_xu17,thp_fri_xu17,thp_sat_xu17,thp_sun_xu17,thp_mon_xu17_residential,thp_tue_xu17_residential,thp_wed_xu17_residential,thp_thu_xu17_residential,thp_fri_xu17_residential,thp_sat_xu17_residential,thp_sun_xu17_residential,thp_mon_xu17_office,thp_tue_xu17_office,thp_wed_xu17_office,thp_thu_xu17_office,thp_fri_xu17_office,thp_sat_xu17_office,thp_sun_xu17_office,thp_mon_xu17_transport,thp_tue_xu17_transport,thp_wed_xu17_transport,thp_thu_xu17_transport,thp_fri_xu17_transport,thp_sat_xu17_transport,thp_sun_xu17_transport,thp_mon_xu17_entertainment,thp_tue_xu17_entertainment,thp_wed_xu17_entertainment,thp_thu_xu17_entertainment,thp_fri_xu17_entertainment,thp_sat_xu17_entertainment,thp_sun_xu17_entertainment,thp_wkdy_trinh17_1,thp_wkdy_trinh17_2,thp_wknd_trinh17_1,thp_wknd_trinh17_2,thp_mon_italy_jan,thp_tue_italy_jan,thp_wed_italy_jan,thp_thu_italy_jan,thp_fri_italy_jan,thp_sat_italy_jan,thp_sun_italy_jan,thp_mon_italy_mar,thp_tue_italy_mar,thp_wed_italy_mar,thp_thu_italy_mar,thp_fri_italy_mar,thp_sat_italy_mar,thp_sun_italy_mar,thp_mon_seoul_jan,thp_tue_seoul_jan,thp_wed_seoul_jan,thp_thu_seoul_jan,thp_fri_seoul_jan,thp_sat_seoul_jan,thp_sun_seoul_jan,thp_mon_seoul_mar,thp_tue_seoul_mar,thp_wed_seoul_mar,thp_thu_seoul_mar,thp_fri_seoul_mar,thp_sat_seoul_mar,thp_sun_seoul_mar,thp_mon_feldmann_isp_ce_mar,thp_tue_feldmann_isp_ce_mar,thp_wed_feldmann_isp_ce_mar,thp_thu_feldmann_isp_ce_mar,thp_fri_feldmann_isp_ce_mar,thp_sat_feldmann_isp_ce_mar,thp_sun_feldmann_isp_ce_mar,thp_mon_feldmann_isp_ce_apr,thp_tue_feldmann_isp_ce_apr,thp_wed_feldmann_isp_ce_apr,thp_thu_feldmann_isp_ce_apr,thp_fri_feldmann_isp_ce_apr,thp_sat_feldmann_isp_ce_apr,thp_sun_feldmann_isp_ce_apr,thp_mon_feldmann_isp_ce_jun,thp_tue_feldmann_isp_ce_jun,thp_wed_feldmann_isp_ce_jun,thp_thu_feldmann_isp_ce_jun,thp_fri_feldmann_isp_ce_jun,thp_sat_feldmann_isp_ce_jun,thp_sun_feldmann_isp_ce_jun,thp_wknd_feldmann_isp_ce_feb22,thp_wkdy_feldmann_isp_ce_mar25,thp_wkdy_moreira_pre_lock_feb19,thp_wkdy_moreira_pre_lock_may19,thp_wkdy_moreira_pre_lock_jul19,thp_wkdy_moreira_pre_lock_oct19,thp_wknd_moreira_pre_lock_feb19,thp_wknd_moreira_pre_lock_may19,thp_wknd_moreira_pre_lock_jul19,thp_wknd_moreira_pre_lock_oct19,thp_wkdy_moreira_lock_mar20,thp_wkdy_moreira_lock_apr20,thp_wkdy_moreira_lock_may20,thp_wkdy_moreira_lock_jun20,thp_wknd_moreira_lock_mar20,thp_wknd_moreira_lock_apr20,thp_wknd_moreira_lock_may20,thp_wknd_moreira_lock_jun20
0.2361111111111111,0.1127300459057258,0.14743646362537674,0.18388154071703527,0.21585630114068471,0.2172142454592035,0.20030691174115767,0.21068158240582952,0.20226552324684607,0.21329042005674154,0.1809620214429636,0.15017908443423786,0.21136443057532445,0.21554237397777803,0.22507735012712568,0.16658128140295292,0.18866447936171807,0.19500800482005876,0.08582128172245053,0.0730655201471431,0.07392055898583068,0.07224503962382674,0.0630980125873674,0.16285131910050252,0.12249857136790457,0.022479960146459817,0.030213087905211083,0.03741772710229629,0.07858378281191378,0.04963688437316288,0.14613176502318267,0.30031024743476675,0.08978575083878708,0.08768933678916042,0.12853143084409724,0.10360371561642907,0.09324689479508956,0.097827349796805,0.07045764769138863,0.05955141517285015,0.09810615038214364,0.14951180957894633,0.1335611456916841,0.16353460710836126,0.2360288514536693,0.2539038291618461,0.1652294862116838,0.22178691035212766,0.19710981706697936,0.19523273310643013,0.3157080135440833,0.3405215456135577,0.34083529476745605,0.2378633776894724,0.1941324006919171,0.27494806886772344,0.19206421496172127,0.2680452079629569,0.3117651592923521,0.3472815006309219,0.2377104097770779,0.2761916075818914,0.2779415957329749,0.29137264081960995,0.2892640922144312,0.3209822092997163,0.2793003003064878,0.30188437882568897,0.3076516628412365,0.3029806807711941,0.24988376267941104,0.2374637119957976,0.2471885473315852,0.2818663194951574,0.18871048794061052,0.21979445997075536,0.15988323393529202,0.1869482283087668,0.1576290882125127,0.1981523815322161,0.1909742871011826,0.1803506909371716,0.19408053715363974,0.20408991406783974,0.17655350366921949,0.19692957108215572,0.2325678077459365,0.26540575363137986,0.20720814195050336,0.20919293660917213,0.2056061175085068,0.16463510769845574,0.17141350210970474,0.18987341772151906,68.48207797496319,88.09127595298098,90.02037738074817,95.01935368979393,27.928680402047853,26.362117057571087,27.293052636928575,28.333521638393403,87.16925511720962,95.54376377793263,91.38899636186919,100.87456039151405,33.03150420427119,30.810853063421238,38.559415821656835,31.87533442563803
0.24305555555555555,0.11976043972423235,0.1460990912114024,0.2063017049560818,0.232854835188406,0.246591817668269,0.21840229215711315,0.2363506086727104,0.20143653490296645,0.2435711241471784,0.18792283390005846,0.154269550373643,0.22104851389238755,0.2410072899096885,0.2589698256919344,0.1941680785509517,0.19224776024671053,0.2015604163562893,0.09185349304029274,0.07974449271653687,0.07749270949333288,0.07731108847383983,0.06567382173218902,0.17210399617440555,0.1258067991634281,0.03703377018198496,0.04343757904241145,0.040233986892344864,0.08924191450080238,0.06785537675829997,0.1681648895317627,0.3120039710237199,0.09871083724941976,0.08977932586141643,0.1342519758225377,0.10499846094874762,0.09463297805508657,0.09824932053638076,0.07039595101748393,0.06056624149106584,0.09382194519299704,0.1425814074457272,0.1331324816892349,0.16302547515105095,0.2415154787583325,0.2718907714623748,0.16648642609935838,0.2251876814335618,0.1944832725034428,0.1951759319440461,0.3320251836274938,0.3591111952944916,0.3558573650884693,0.2481972412992083,0.19828611676991148,0.2800738857887113,0.19755448729003355,0.2733467891298114,0.3217230924361113,0.3569595399857061,0.23277161523199394,0.2816098093375699,0.28382363675495204,0.2952937901614056,0.2923522504136602,0.3260948945502288,0.2900313633045617,0.30374154571166423,0.3077161272164189,0.3084441293615168,0.25116153907293065,0.2443100778634125,0.2570127188677408,0.2962574802609222,0.17797206546336886,0.22503247290455372,0.16533247541902885,0.1951804623418466,0.16465603280002822,0.2014949092032299,0.2190862655050399,0.1805183590566133,0.19202234210348668,0.1903211690101045,0.17040770346682976,0.2034135753355804,0.2463294488861651,0.2791681473567416,0.2106605861773592,0.2114160569025574,0.21052395997698828,0.17127625962345794,0.17668776371308026,0.1985759493670887,69.80266806552913,89.83374153406348,92.33460780694509,96.798160801508,27.753064899778263,27.53277731163379,28.38388701383775,29.43562537572918,90.04482868674782,99.01919624124818,95.36118763794236,105.1669321657559,33.881631833617824,31.883201555744883,40.21534649821495,32.69849159954427
0.25,0.12643285244434865,0.14812153993367774,0.23311527952316774,0.24779674519602435,0.28024095884058065,0.2417650412505746,0.258056334244559,0.22252936031936305,0.23918431353378586,0.2205935621569712,0.16873344345647906,0.2307325972094503,0.2615870244192056,0.27440970552499994,0.22175487569895044,0.21412246654995395,0.21190519364327032,0.09788570435813494,0.08642346528593045,0.08106486000083529,0.08237713732385292,0.06824963087701064,0.18275307795448256,0.1291150269589516,0.05158758021751012,0.06727185354957001,0.07249193326885964,0.11406420355397115,0.08607386914343705,0.1901980140403427,0.32369769461267306,0.1076359236600525,0.09186931493367237,0.13997252080097855,0.10639320628106616,0.10312238893290168,0.09867129127595647,0.08016163357849651,0.06249479457558869,0.10294333320694604,0.1385875259953695,0.13451732525048146,0.16251634319374078,0.2510503511817566,0.2914031077538705,0.16774336598703296,0.228588452514996,0.1938338408733088,0.195119130781662,0.35221253291752075,0.3777008449754254,0.3713216414462213,0.2626021693948865,0.2024398328479059,0.294078075663739,0.20304475961834545,0.28133800770478706,0.3319760203499228,0.3654454288567371,0.2378013429878772,0.2870280110932485,0.2897056777769296,0.2992149395032009,0.29544040861288945,0.33120757980074056,0.30315469221071506,0.3055987125976397,0.31586294510394,0.31390757795183954,0.2572013512337549,0.2511564437310274,0.2730275001560753,0.31345015026104034,0.16723364298612714,0.23027048583835194,0.17078171690276595,0.20341269637492648,0.17168297738754373,0.20483743687424366,0.2471982439088972,0.19626545138433898,0.1899641470533336,0.17351263829159225,0.16426190326444,0.2159282639749456,0.2598022436107687,0.2939532630096019,0.21411303040421495,0.21363917719594253,0.21544180244547007,0.17791741154846016,0.1819620253164558,0.20727848101265836,71.12325815609509,91.00742640609992,94.65387479918003,98.1914914187611,27.965573807456238,28.718137895620398,29.479706494404507,30.53772911306496,93.13970064123895,103.25349062181012,99.30791563809186,108.87551688913403,34.8667725832037,33.01154861079915,41.86355282719359,34.008735182279885
0.2569444444444444,0.13335940863471765,0.15014398865595308,0.2523391323349274,0.2603417223584297,0.302138845927062,0.2607589846372664,0.3106337892434459,0.2516711931661344,0.2727521949520421,0.2683694586024084,0.1979102154573576,0.25070905842333424,0.277557380733194,0.2898495853580645,0.2481012815409309,0.2387940190386443,0.22224997093025,0.10391791567597712,0.093102437855324,0.09020315964438907,0.0874431861738657,0.07082544002183225,0.19340215973455824,0.13242325475447472,0.0661413902530352,0.09110612805672852,0.12120901069663932,0.1476199706053626,0.11423211970794273,0.2515424092553426,0.34957756568246323,0.11656101007068514,0.09395930400592832,0.14569306577941904,0.1130200252755658,0.1132473251373382,0.102529911045249,0.08992731613950786,0.0656164321869089,0.11957213614706615,0.13752113347609835,0.13835797056468874,0.16638552362859224,0.26313167794039,0.3115802500893284,0.16900030587470755,0.2319892235964301,0.20310930165732247,0.1950623296192779,0.37239988220754905,0.3970362377016632,0.3894055098581146,0.2792295056072955,0.20659354892590034,0.30808226553876666,0.2097675015116532,0.2893292262797626,0.3424799491734488,0.37393131772776816,0.24413076520779345,0.2924462128489273,0.2955877187989068,0.30313608884499643,0.2985285668121185,0.34470209589547635,0.3162780211168699,0.3184588138558917,0.3240097629914611,0.3193710265421622,0.2632411633945795,0.2580028095986424,0.289849988244007,0.3326042831362241,0.15649522050888545,0.2355084987721502,0.1762309583865028,0.21164493040800586,0.17870992197505922,0.21321639692649094,0.2753102223127509,0.2002220634899812,0.18708112790542705,0.1802746483332759,0.15811610306205068,0.2298922957361932,0.27292479483508425,0.30680734371947865,0.2175654746310708,0.2158622974893277,0.22035964491395169,0.18455856347346192,0.2001582278481013,0.22231012658227853,72.62833157923332,92.048007272791,96.95220543969215,99.34672134708997,28.453640522587555,29.903498479607,30.57552597497126,31.747998692150404,96.54223366087466,108.1960351566858,103.20403792379805,112.31510326949967,36.33128127826877,34.50180505998239,43.47997585887667,35.318978765015494
0.2638888888888889,0.14035329920131887,0.1567873886898351,0.2816315106274186,0.30607363504864193,0.3318167677320776,0.31635307563672377,0.2951362531471455,0.2798120742422812,0.374069872425336,0.2778349342615045,0.22708698745823636,0.2900062244224473,0.2935277370471833,0.3052894651911301,0.27131553224750343,0.2634655715273378,0.23259474821723095,0.10995012699381937,0.10499111163026437,0.10361059440718716,0.0925092350238788,0.08022542588587803,0.20405124151463525,0.13573148254999826,0.09670143817247326,0.11494040256388707,0.16992608812442214,0.1811757376567562,0.2095429397604324,0.3313236029840805,0.37884393351344187,0.12548609648131795,0.11243372616286887,0.1514136107578599,0.13246600126035218,0.12337226134177345,0.11635896898210756,0.09969299870052044,0.06933175134833199,0.13810359679117562,0.13638290494725655,0.1423853414967774,0.1746590805100815,0.27521300469902343,0.3316909384795139,0.17025724576238216,0.2353899946778642,0.2123847624413356,0.19500552845689384,0.3929099300175515,0.41676564516466014,0.4080014618747684,0.2958568418197044,0.21269502621175165,0.3220864554137944,0.22060971109782773,0.29732044485473824,0.35298387799697484,0.3846034033749765,0.2504601874277097,0.29786441460460583,0.3014697598208844,0.307057238186792,0.3039114235642005,0.35942833091943416,0.3287388320779214,0.3315481280835352,0.3321565808789822,0.3248344751324851,0.2692809755554037,0.2700412617907435,0.3070817986915839,0.35573775105575745,0.1544416964972788,0.2407465117059484,0.1860155521674917,0.2198771644410857,0.18573686656257385,0.2255105360083718,0.2887721495683158,0.20417867559562336,0.18326076961154056,0.18703665837495995,0.1655191381408413,0.2504980539848697,0.285547566431236,0.31682719671982384,0.2210179188579266,0.21808541778271284,0.2252774873824335,0.1911997153984641,0.21835443037974694,0.23734177215189886,74.42040527952511,93.08858813948207,99.22128954575584,100.55536787244014,28.90905892703387,31.10218428331372,31.671345455538024,33.04336540838087,100.52963803828052,113.9960685882164,106.99441739721101,115.37964252574669,37.89250897729821,36.27507446435478,45.08758550568464,36.62922234775111
0.2708333333333333,0.14761652727284855,0.16359428554017336,0.31291898422054204,0.34219229568017273,0.3966259381034605,0.3174843701453643,0.365933234947368,0.4327765039530099,0.3528772468294746,0.2873004099206005,0.25626375945911484,0.32869363370216675,0.3094980933611717,0.32072934502419465,0.294529782954079,0.2813656973262985,0.242939525504212,0.11880425248002745,0.12469803494295754,0.11701802916998436,0.1126921462511354,0.0936679510068696,0.21470032329471228,0.14806489578298426,0.15871741155848426,0.2787373861971068,0.21050556935140524,0.3050035415246309,0.3104359146932049,0.4094447958519953,0.40811030134442056,0.1344111828919506,0.14387354365971808,0.1585506218553209,0.15191197724513733,0.13349719754620998,0.1301880269189661,0.10945868126153303,0.07608800851652901,0.1613512926353045,0.1362912109075429,0.1440601971899926,0.1829326373915708,0.287791133611419,0.349239286786092,0.17151418565005674,0.23879076575929845,0.2216602232253492,0.20131223882371774,0.4140757094242061,0.4373419941157329,0.4286770097730341,0.3129007973843396,0.2246388489150046,0.3386568611180784,0.2314519206840029,0.30532880582011096,0.3648821788163423,0.4064884814550928,0.2567896096476259,0.3032826163602844,0.3073518008428615,0.3162047220538302,0.31558821051896985,0.3747550131902118,0.3411564814368072,0.3446374423111786,0.3411095304267583,0.3368578712219181,0.2753207877162283,0.2837101525885809,0.3254602956381719,0.3780200179521995,0.15944519233454338,0.2459845246397466,0.1980666466925602,0.22810939847416506,0.19276381115008934,0.2602723820448239,0.30059658959140834,0.20813528770126552,0.17944041131765412,0.1937986684166436,0.1828401430383138,0.2643620411671769,0.2980323267028899,0.32684704972016904,0.2244703630847824,0.22030853807609804,0.2301953298509149,0.19784086732346587,0.2365506329113925,0.25237341772151906,76.21388115471281,94.12916900617314,101.54850372945387,101.82649364349345,29.236274003841423,32.308847793336625,32.90191224145714,34.338732124611326,104.47799430592883,120.01993011339668,110.7231674637298,118.3316337024854,39.63145340590023,38.197050952053715,46.67049612090208,37.91728798284555
0.2777777777777778,0.1594639409522543,0.1707288102084248,0.3493349807486551,0.3684239527798753,0.4633206396783597,0.398568380968846,0.44659111142131,0.37691957738736254,0.34797117356017354,0.2967658855796966,0.3060391959600585,0.3532771485802145,0.3255444267986358,0.33616922485726025,0.34864771536144074,0.2962358962827539,0.25328430279119296,0.1382789779585117,0.14440495825565075,0.13042546393278245,0.13490450821393307,0.1071104761278612,0.2253494050747893,0.16976810950233107,0.22453939860314773,0.38155172551150063,0.4103695961454692,0.6526122109829762,0.5986509357075399,0.4546732234137782,0.4373766691753992,0.15851671832023814,0.1737415568889708,0.17428564837592855,0.1713579532299237,0.14362213375064653,0.14401708485582468,0.11922436382254566,0.08436876988684834,0.18544888390805184,0.1369952169039851,0.14677236095499405,0.19120619427305904,0.3076698580251366,0.3667876350926724,0.17373927884586393,0.2586717955648841,0.2309356840093623,0.2095292806236368,0.4352414888308593,0.4590440592784592,0.4493525576713033,0.3308745338037393,0.2365826716182576,0.3554941513729263,0.24229413027017824,0.31616167907098885,0.3785276572501914,0.4320042958306961,0.26311903186754226,0.3087008181159629,0.3132338418648391,0.3276545026202198,0.3272649974737386,0.3912782480686122,0.35357506486352863,0.3646362117764866,0.3560473397879555,0.3533368045087963,0.2886473640389627,0.2993648496494876,0.3442931286262027,0.39777504640665307,0.16444868817180794,0.25122253757354485,0.2163280369637028,0.24034692291133786,0.2063290714594246,0.2976428994217615,0.3142506514273293,0.2120918998069077,0.17562005302376765,0.2005606784583276,0.20016114793578735,0.2772830818313388,0.3105170869745436,0.33941002500296463,0.22792280731163825,0.22253165836948316,0.2351131723193968,0.20448201924846807,0.2547468354430381,0.2674050632911393,78.0105252485838,95.16974987286423,103.92566290276244,103.09761941454677,29.63554296626437,33.51328569433874,34.1735294088177,35.64883202040531,108.40454488454381,125.74651713664458,114.47831894799934,121.25772536633221,41.4037892633928,40.11753061644492,48.25403958410998,39.18341189300204
0.2847222222222222,0.1781876330434734,0.17791934684650776,0.3863872891600824,0.4311798705445141,0.4921880161958077,0.4245744804778249,0.4195040127689815,0.3991551545292453,0.3757084056005752,0.3389376800322887,0.3584726979344888,0.3778606634582624,0.3418311214485609,0.35457759614867146,0.4122634120083254,0.3111060952392094,0.26663697546112386,0.15775370343699574,0.16411188156834394,0.14383289869557964,0.15711687017672932,0.1205530012488528,0.2359984868548663,0.19147132322167512,0.48811032050218,0.5445684575850073,0.37954989400555134,0.5078417677521117,0.6461813261336219,0.4999016509755611,0.4672657562598837,0.1866900344492716,0.20192851265930706,0.1900206748965352,0.1983166505811528,0.15374706995508308,0.15784614279268322,0.128990046383557,0.09354672635347436,0.20569283826322787,0.1378998809687816,0.14948452471999546,0.2015212674534997,0.3275485824388567,0.3843232007659835,0.18376912172709686,0.2795703613902646,0.2411009970954455,0.2177463224235564,0.45770566441911,0.4804005468475158,0.4700281055695733,0.3488482702231389,0.24852649432151075,0.3742652234099525,0.2547996526755865,0.3269945523218681,0.3929893425456845,0.4615460534588556,0.2694484540874585,0.3171460878522781,0.3285303841948665,0.33910428318660857,0.33941754928118684,0.4077842145097378,0.3660005551062728,0.3859079057951822,0.3709851491491529,0.3710400148067438,0.30568638773547463,0.3137450595068075,0.3638607938627176,0.41674035261217796,0.16945218400907255,0.256460550507343,0.23763818678820825,0.2676263381389746,0.22259922559431453,0.3229783084140681,0.3306261268551832,0.2160485119125499,0.17516224145679726,0.2073226885000113,0.2174821528332599,0.2902041224955028,0.3230018472461978,0.3535955380704076,0.231375251538494,0.22475477866286828,0.2452838520566684,0.21112317117346985,0.2729430379746836,0.2824367088607595,79.80615471659557,96.15806629144733,106.30282207607098,104.4569653822905,30.46254451077349,34.716805320407964,35.348121790705086,37.04368516521493,112.34537647237384,131.45968638891165,118.21774933826245,124.16432387430642,43.19789944226291,41.86353006947868,49.83847699964101,40.51037929997934
0.29166666666666663,0.19857857525587852,0.18763368351085008,0.4115624243765132,0.5763740919180013,0.4937995449068469,0.4789059693279014,0.4405257971355016,0.4675106365326531,0.4034456376409734,0.35192635958390384,0.3672581719011312,0.4024441783363101,0.3581178160984871,0.3743016627671303,0.4229106778830421,0.3259762941956629,0.31487850230465303,0.17722842891547988,0.1838188048810372,0.15761858013692176,0.17932923213952698,0.13399552636984266,0.24664756863494194,0.21317453694102195,0.609437795153647,0.633305692978234,0.5922075020895331,0.8201881418749745,0.7924519323920691,0.5451300785373383,0.4976165558366631,0.2148633505783052,0.2301154684296433,0.2057557014171429,0.2313511639819422,0.180331885713728,0.1726708498005438,0.1392584266601018,0.10357787771549007,0.2281163393125883,0.13792031098704316,0.15242991000765016,0.21543835691222388,0.3488766039963561,0.4016621549328276,0.19379896460832985,0.2978470334227011,0.2564031595191626,0.2259633642234754,0.4804419576566233,0.5004117625533335,0.4920826652777473,0.3672805395024633,0.2621372177855331,0.395904333357677,0.2683476416814003,0.3393181482782601,0.4108882766854283,0.4918170644826782,0.2817898380280135,0.32992780146696754,0.3455025802980461,0.35254192059349954,0.3539690684268657,0.4240871088065323,0.3784260453490168,0.40854450442798174,0.3865089795642217,0.3911223764772817,0.3248370401497517,0.32672791606571194,0.3808143504687488,0.4352754676697057,0.17445567984633711,0.2616985634411413,0.2645210461776257,0.28625638506047485,0.2397693894732807,0.3364178214316798,0.34728147912334834,0.22000512401819208,0.19011758266400827,0.21408469854169526,0.2348031577307335,0.30381624400060603,0.3354866075178511,0.3663167394825075,0.2348276957653498,0.22697789895625345,0.26889660578393065,0.22776269960239875,0.2911392405063291,0.2974683544303797,81.57903666973287,96.77308458325452,108.19287700897331,105.86522351737392,31.289546055282614,35.75773065314903,36.45282285044179,38.43853831002456,116.22429917147092,137.18190455714577,121.86060084900932,127.17858672141777,45.08982841160684,43.851324608186594,51.54371386597068,42.160644104053375
0.2986111111111111,0.22008101754907453,0.19822313627815186,0.4518374867445439,0.5329154460180139,0.5436953453522267,0.5224397233725665,0.4788170547660054,0.4900480173452759,0.4311828696813751,0.3958732108582769,0.3760436458677737,0.4172375645593348,0.3744045107484131,0.394025729385588,0.4335579437577602,0.3452013067858991,0.3631200291481821,0.2500947243621344,0.2188364591317494,0.2204184799424501,0.21911635304401,0.16694428274986178,0.257296650415019,0.23487775066036884,0.7723419654491398,0.796143805207805,0.8409593789312988,0.8754934152401675,0.9194508899854266,0.5841880630483965,0.5279673554134425,0.2648487844569207,0.2900639965701801,0.2214907279377505,0.2584736282096861,0.24479336869965224,0.1896675015971497,0.16791711855568722,0.11474279088006048,0.24746375985556698,0.13997760581083718,0.15635593783307342,0.22935544637094804,0.37086484658333857,0.4190011090996696,0.20382880748956286,0.31412121965409123,0.27170532194288066,0.234180406023395,0.5076348322930561,0.5204229782591487,0.5168278253140115,0.3870875784077896,0.2759075984739109,0.4176932894339646,0.2818956306872132,0.3579522682611159,0.4286035908683159,0.5241664584433167,0.2968098310615015,0.3427095150816569,0.3649581973876009,0.3702772003269876,0.3685205875725455,0.4403900031033269,0.3957634379423747,0.4311811030607805,0.40212588807278665,0.4117150686883563,0.3441526287083633,0.33971077262461796,0.3965969881443096,0.4514435927995497,0.1794591756836017,0.26693657637493945,0.2576257466984185,0.3127346073126231,0.2520113316162003,0.3493759902880315,0.3642442630151561,0.22396173612383424,0.20507292387121925,0.22084670858337932,0.252124162628206,0.3179410634003698,0.34846466997081005,0.37674199738948333,0.2182903125509916,0.2292010192496386,0.2916583460055473,0.24561244030038965,0.313818565400844,0.31619198312236285,83.35191862287019,97.3881028750617,109.85883075476886,106.41424719755864,32.18521313171693,36.65001143421418,37.41764877514289,39.70340749041794,119.89943736722617,142.71861538171575,125.43971602956103,130.37460176195725,46.8286178775938,46.2741049986791,53.334698193356544,43.758789578271525
0.3055555555555555,0.2435556207055849,0.2112151493787508,0.4848645028458224,0.6647251790912856,0.5687289454739686,0.5535783232227032,0.521825300868309,0.5059992078585155,0.4545349025127491,0.42056947180774334,0.38482911983441614,0.4280395210137177,0.3906912053983382,0.4131602467631336,0.4442052096324783,0.38014793304044064,0.3953561889655136,0.3510423458051204,0.2550874789239958,0.28706964010382835,0.26743714746547875,0.4010288990386793,0.2696459086394868,0.2565809643797157,0.8754020350660092,0.8715737864877224,1.0,0.9855565472751964,1.0,0.6180286843691856,0.5369538541889262,0.3334939798161598,0.3567538482132657,0.24401151273376115,0.2807008233109116,0.29385026784041063,0.20666415339375566,0.1965758104512727,0.12878624292224752,0.2651239752790083,0.1423046094397692,0.1598731375047343,0.24385022498854325,0.3941332288260821,0.437711193070428,0.21385865037079585,0.33039540588548144,0.2870074843665977,0.24339746438472226,0.5354360326350894,0.5392381543891179,0.5436813531632758,0.4068946173131135,0.2896779791622887,0.4401753716294618,0.29666441901170554,0.3762123066315969,0.4461374215139892,0.5520674990254714,0.3120063338858872,0.3573040603926199,0.3848339826577469,0.3882199635882333,0.3832185981635503,0.4568741505344579,0.4166374805426979,0.4538177016935756,0.4172021864065367,0.4325850649782733,0.36372969761518703,0.3581477044154921,0.4096842316907686,0.4676117179293946,0.18574828941865484,0.28017431030650397,0.2748352046121985,0.3267231759353282,0.26613342240882465,0.36287993454943823,0.3800249612773561,0.2279183482294764,0.2200282650784308,0.227608718625063,0.2694451675256796,0.3309694453509066,0.3612977318978885,0.38716725529645935,0.2396294195115713,0.21739870055893265,0.3180879971419617,0.26562539807406915,0.3364978902953587,0.33491561181434604,85.0754599345906,98.00312116686888,111.36238725468542,106.70819752317237,33.68175598300668,37.50194299628861,38.16854327593938,40.70335561731515,123.53623635802914,148.15526979176823,128.81655119979214,133.5836857151638,48.51037740315825,48.97789805395823,55.34324059136921,45.272145354256224
0.3125,0.26752326407792404,0.22441112374495825,0.5292914860681818,0.6295530674910671,0.5965882548749348,0.6066657963815174,0.5891296203839943,0.6548567821263244,0.4891623153387602,0.4645163230821055,0.3936145938010587,0.4388414774681004,0.4022679238454391,0.4319073098097999,0.4548524755071963,0.4150945592949823,0.4194727288275383,0.4276711354884236,0.41958694982400296,0.3604114891542369,0.3237518158784348,0.28953048970407075,0.31289293878445457,0.2782841780990625,1.0,0.9717088310425188,0.9472890460599692,0.9370557289091408,0.9697532019425654,0.6518693056899747,0.538939501302423,0.4021391751753994,0.4223803605796189,0.2741133567695421,0.3029280184121372,0.3235787875967657,0.22366080519036155,0.22433285943152653,0.14721333733922018,0.2815999610625015,0.1411163769738173,0.1657003539661804,0.2586010882619129,0.4188587012913605,0.4585345578629053,0.22950078864322115,0.34604243587175715,0.3050458525198683,0.2578521423506723,0.5605995575656646,0.5580282010427207,0.5700107927142978,0.4275180250567662,0.30570001591204,0.4621806688931018,0.31167702705924977,0.3941014235159011,0.4660486860708106,0.5722740879217795,0.32814115232986274,0.3731266957018241,0.4050371106079168,0.40918179956083534,0.3980034728289432,0.4733973854128581,0.44483524327968177,0.4764543003263748,0.43192872047744185,0.452702001719591,0.3836898692439271,0.37637211967224216,0.4227714752372276,0.4837798430592413,0.22282296531611467,0.2949754199947689,0.29204466252597955,0.3422036525282937,0.2819869892917222,0.3793967586611381,0.3954357415480881,0.23187496033511865,0.2349836062856418,0.23880264789117234,0.2867661724231532,0.3434032556129297,0.3716658530524935,0.3972446635419689,0.2609685264721513,0.2846654783233068,0.3329138124207622,0.2828768389294624,0.3591772151898736,0.3536392405063292,86.78497339181638,98.55143928528022,112.69160457735866,107.00214784878611,35.17829883429645,38.24196834331394,38.91943777673588,41.663915956390376,127.12838482256312,153.54428700419265,132.19055317856098,136.83324955883438,50.192136928722725,51.709540717547604,57.32500711979478,46.81919764409177
